lat,lon
52.372521,4.941056
52.372472,4.940703
52.37431,4.940474
52.37421,4.94145
52.374235,4.94188
52.374228,4.941741
52.374171,4.9413
52.374138,4.941013
52.374126,4.940877
52.374313,4.940546
52.412577,4.90226
52.412446,4.902379
52.412309,4.902501
52.412227,4.90263
52.412663,4.90212
52.423597,4.858233
52.42352,4.858304
52.4234,4.858393
52.423277,4.858494
52.423158,4.858587
52.423039,4.858689
52.422919,4.858807
52.422809,4.858898
52.422703,4.858972
52.381852,4.889518
52.375605,4.939362
52.375125,4.939325
52.374893,4.939649
52.374745,4.93993
52.397636,4.878214
52.334987,4.798708
52.335107,4.798499
52.335265,4.798113
52.391623,4.888714
52.391712,4.88887
52.391302,4.888657
52.391438,4.888822
52.391563,4.888164
52.391514,4.888263
52.391014,4.888625
52.391071,4.888764
52.391174,4.888158
52.391407,4.888899
52.384029,4.87825
52.383962,4.87844
52.383888,4.878017
52.383765,4.877808
52.383611,4.877574
52.383541,4.877799
52.383364,4.877531
52.376194,4.94345
52.376174,4.943248
52.376154,4.94205
52.376117,4.942318
52.374492,4.906045
52.374325,4.906846
52.374321,4.906963
52.374344,4.905823
52.374233,4.906568
52.374254,4.906488
52.3743,4.906442
52.374123,4.906747
52.374091,4.906035
52.374081,4.906315
52.374096,4.906813
52.373951,4.90649
52.373884,4.907087
52.373837,4.907119
52.373788,4.907149
52.373748,4.906678
52.37368,4.906995
52.374415,4.906908
52.382974,4.861793
52.382809,4.861902
52.38262,4.862002
52.382478,4.862075
52.382309,4.862148
52.382159,4.86219
52.368443,4.914669
52.368354,4.91498
52.343099,4.915301
52.342996,4.913893
52.3428,4.913936
52.369313,4.912121
52.36886,4.913469
52.368993,4.913131
52.36921,4.912422
52.333098,4.901538
52.333053,4.901925
52.333018,4.902353
52.333014,4.902847
52.405813,4.905237
52.405678,4.905007
52.40558,4.904826
52.405471,4.904616
52.332987,4.916741
52.332853,4.916835
52.332677,4.916989
52.332521,4.917074
52.366821,4.949847
52.366846,4.949405
52.366836,4.949658
52.366828,4.949118
52.366825,4.948444
52.366825,4.948766
52.366551,4.949045
52.36653,4.948423
52.366535,4.948696
52.357328,4.971991
52.370682,4.915535
52.370623,4.915707
52.370409,4.916309
52.370295,4.916609
52.370198,4.915341
52.370179,4.915474
52.370113,4.915692
52.370081,4.915807
52.361609,4.990875
52.361528,4.990797
52.36148,4.99068
52.361448,4.990544
52.361382,4.990447
52.361362,4.990302
52.36136,4.990133
52.361339,4.989994
52.36167,4.990969
52.421541,4.894011
52.421498,4.893858
52.421437,4.893613
52.405377,4.905415
52.376224,4.927535
52.376438,4.926265
52.37636,4.926706
52.376283,4.927502
52.340282,4.847991
52.34027,4.84773
52.340204,4.848105
52.340145,4.84766
52.340152,4.847897
52.340139,4.848183
52.340088,4.847972
52.340048,4.848237
52.339992,4.847663
52.339986,4.847959
52.339969,4.848246
52.339918,4.847979
52.339856,4.848212
52.339793,4.847916
52.339803,4.848279
52.339737,4.848001
52.339687,4.848258
52.339624,4.847962
52.339617,4.848297
52.339538,4.847978
52.339521,4.848346
52.407261,4.907576
52.407084,4.907453
52.406933,4.907344
52.406792,4.907214
52.406653,4.907083
52.406531,4.906943
52.371417,4.867457
52.371281,4.867551
52.37112,4.867656
52.370996,4.86775
52.391829,4.890129
52.391642,4.890337
52.391326,4.890467
52.391094,4.890483
52.391001,4.89049
52.391297,4.890396
52.37797,4.885938
52.377823,4.88579
52.377796,4.886086
52.377666,4.885661
52.377501,4.885502
52.38944,4.939067
52.389232,4.939697
52.389952,4.93975
52.389547,4.939738
52.354089,4.906977
52.354116,4.907044
52.353916,4.907177
52.353777,4.90732
52.35381,4.907379
52.366699,4.930905
52.366701,4.930451
52.366703,4.930707
52.366687,4.929801
52.366692,4.930005
52.36669,4.92958
52.366674,4.929431
52.366691,4.930207
52.368398,4.958999
52.368451,4.958746
52.368349,4.958413
52.368266,4.958345
52.36798,4.958191
52.37019,4.940228
52.370264,4.94033
52.372561,4.870799
52.372493,4.870501
52.366816,4.941217
52.366788,4.940519
52.366792,4.940804
52.366797,4.941612
52.366791,4.941913
52.358319,4.892789
52.358303,4.893093
52.35823,4.891715
52.358204,4.89199
52.358178,4.89237
52.375524,4.978523
52.375191,4.978474
52.375214,4.97875
52.375152,4.978391
52.375089,4.97832
52.375033,4.978978
52.374937,4.9788
52.374906,4.978353
52.374894,4.978711
52.37488,4.978475
52.374876,4.978602
52.375238,4.978573
52.376085,4.939803
52.376079,4.939935
52.376053,4.940052
52.376064,4.93958
52.376108,4.940291
52.376082,4.940157
52.375776,4.939354
52.375807,4.939492
52.37578,4.939239
52.375777,4.939124
52.375776,4.938979
52.375806,4.938871
52.278464,4.9599
52.380732,4.888256
52.380886,4.888919
52.380897,4.888624
52.381091,4.888793
52.380348,4.888936
52.339171,4.793944
52.362678,4.862489
52.362622,4.862287
52.362505,4.861822
52.351327,4.886335
52.349293,4.910306
52.349092,4.910399
52.34894,4.910487
52.3488,4.910577
52.333156,4.848266
52.333474,4.849143
52.408044,4.907953
52.407851,4.907969
52.407705,4.907902
52.407571,4.907811
52.407441,4.907718
52.39141,4.906834
52.391242,4.906666
52.391075,4.906521
52.390995,4.906468
52.353492,4.909275
52.353337,4.909428
52.382218,4.875368
52.413139,4.901304
52.413033,4.901395
52.412942,4.90158
52.41287,4.901773
52.412826,4.900985
52.41278,4.901906
52.41271,4.902016
52.412592,4.901304
52.412467,4.901483
52.41233,4.901649
52.412217,4.901809
52.413059,4.900664
52.412701,4.90116
52.3667,4.931046
52.366696,4.931296
52.366695,4.932488
52.382907,4.876783
52.382805,4.876304
52.382734,4.876523
52.382651,4.876043
52.382392,4.875644
52.372514,4.905164
52.372482,4.905117
52.37237,4.905387
52.371882,4.905415
52.371734,4.905112
52.37166,4.904862
52.376311,4.884427
52.375661,4.883835
52.375499,4.883682
52.37623,4.884634
52.359026,4.903471
52.358976,4.903255
52.358933,4.903021
52.358865,4.902684
52.33365,4.80201
52.333493,4.802451
52.333552,4.802269
52.338193,4.794933
52.338023,4.79509
52.33788,4.79525
52.337678,4.795441
52.342592,4.916094
52.342563,4.916437
52.342531,4.916722
52.342505,4.916944
52.370427,4.941715
52.37043,4.941946
52.370364,4.94162
52.370341,4.941391
52.370357,4.94125
52.370298,4.941044
52.37032,4.940898
52.37031,4.940676
52.370245,4.94057
52.376242,4.912603
52.372638,4.905805
52.370408,4.927997
52.334761,4.906815
52.334523,4.906716
52.334073,4.906192
52.334034,4.906242
52.377267,4.887854
52.377113,4.887709
52.37694,4.88754
52.366761,4.936226
52.366752,4.937015
52.366737,4.935868
52.366739,4.936055
52.36675,4.936736
52.36675,4.936443
52.366743,4.937217
52.344924,4.849097
52.344802,4.849058
52.344629,4.848974
52.34443,4.848887
52.33248,4.917159
52.332341,4.917224
52.332137,4.917356
52.388651,4.906313
52.388479,4.90641
52.388275,4.906497
52.335671,4.906002
52.335448,4.905823
52.335282,4.905696
52.335433,4.90591
52.382475,4.885138
52.382346,4.885361
52.382248,4.885532
52.382226,4.885189
52.380294,4.86234
52.378469,4.893469
52.354888,4.90753
52.354734,4.907706
52.354576,4.90777
52.354425,4.907982
52.354295,4.908125
52.366645,4.919994
52.391057,4.886703
52.390945,4.887211
52.391223,4.887537
52.391215,4.887391
52.391244,4.886684
52.391672,4.887037
52.391542,4.887599
52.391547,4.887735
52.390959,4.887942
52.390937,4.888048
52.391216,4.888022
52.391326,4.887988
52.390946,4.887362
52.329849,4.811123
52.392581,4.909836
52.384719,4.879694
52.384654,4.879259
52.384523,4.878991
52.384375,4.878785
52.384289,4.878987
52.333861,4.905874
52.333762,4.905611
52.333686,4.905463
52.333587,4.905289
52.333478,4.904974
52.333437,4.905006
52.333377,4.904637
52.333308,4.904716
52.33325,4.9046
52.366847,4.947263
52.366836,4.9469
52.366826,4.947715
52.366819,4.948069
52.366528,4.94827
52.388461,4.889434
52.38843,4.888957
52.388409,4.888578
52.38838,4.888226
52.388199,4.888584
52.388253,4.886206
52.342541,4.914069
52.34256,4.914148
52.342296,4.914183
52.342087,4.914179
52.342081,4.914248
52.341891,4.914125
52.341744,4.914119
52.341741,4.914199
52.335468,4.848674
52.374442,4.902767
52.374292,4.902734
52.374258,4.903463
52.374151,4.902838
52.374079,4.903472
52.374019,4.902941
52.374016,4.903491
52.37397,4.90353
52.373911,4.90357
52.373858,4.90363
52.373803,4.903071
52.373615,4.903945
52.374163,4.90291
52.374444,4.903408
52.392277,4.937112
52.392083,4.937839
52.356947,4.906479
52.35693,4.906411
52.356695,4.906569
52.368014,4.923231
52.367941,4.923434
52.367868,4.923668
52.338455,4.847435
52.344908,4.783482
52.344696,4.783979
52.34454,4.784377
52.337189,4.795913
52.337053,4.796058
52.336938,4.796187
52.336788,4.796322
52.336618,4.796541
52.336426,4.796686
52.368407,4.961826
52.368431,4.961456
52.368377,4.96105
52.379148,4.970029
52.379167,4.96987
52.379078,4.969701
52.379052,4.969568
52.378971,4.969252
52.37907,4.969757
52.366678,4.927715
52.366672,4.927403
52.36499,4.904967
52.364903,4.904566
52.342492,4.917075
52.342448,4.917308
52.342418,4.917642
52.342247,4.918509
52.383529,4.883256
52.383402,4.883085
52.3834,4.882862
52.364405,4.900885
52.364344,4.900589
52.364228,4.899974
52.364162,4.899676
52.364154,4.900627
52.36402,4.899932
52.363953,4.899631
52.364783,4.901145
52.364624,4.901318
52.364601,4.901253
52.36443,4.902533
52.364353,4.902423
52.364122,4.901485
52.364134,4.901561
52.363942,4.90168
52.363933,4.901608
52.364793,4.902159
52.364786,4.90222
52.364776,4.902343
52.364405,4.902469
52.375161,4.948037
52.375109,4.947555
52.375058,4.947071
52.375015,4.946747
52.368741,4.92111
52.368659,4.921368
52.373451,4.903324
52.373353,4.903582
52.373168,4.903867
52.366705,4.901051
52.366117,4.901528
52.367817,4.923781
52.367766,4.923944
52.367664,4.924235
52.36756,4.924542
52.367328,4.923591
52.367298,4.92429
52.367286,4.924006
52.36743,4.923192
52.335764,4.850959
52.375234,4.948642
52.421502,4.859971
52.421296,4.860064
52.421112,4.860136
52.420932,4.860128
52.420771,4.860148
52.421639,4.859854
52.358211,4.894832
52.358196,4.895049
52.35818,4.895283
52.358173,4.895508
52.358146,4.89579
52.358128,4.896094
52.339452,4.84808
52.339442,4.84836
52.339401,4.847841
52.33939,4.848123
52.339335,4.847883
52.339312,4.848252
52.339256,4.848355
52.339228,4.847897
52.33921,4.848133
52.339165,4.848386
52.339137,4.847868
52.339103,4.848142
52.339038,4.847874
52.339031,4.848184
52.338969,4.848336
52.338904,4.84808
52.338888,4.84838
52.338832,4.847789
52.33883,4.848097
52.338775,4.847841
52.338969,4.847895
52.339094,4.848439
52.341367,4.846731
52.341215,4.846677
52.341054,4.846603
52.34089,4.846533
52.340677,4.846457
52.340525,4.846391
52.390942,4.90644
52.390882,4.906376
52.390733,4.906282
52.390591,4.906211
52.390286,4.906092
52.390146,4.906078
52.39003,4.906034
52.390011,4.90569
52.370529,4.902246
52.370372,4.901891
52.370194,4.902421
52.370167,4.901563
52.369994,4.902387
52.346666,4.850048
52.346519,4.849976
52.346357,4.849923
52.37111,4.92292
52.382128,4.885753
52.382075,4.885428
52.382039,4.88592
52.38197,4.885668
52.3819,4.886149
52.381781,4.885981
52.381513,4.886468
52.373261,4.874264
52.373089,4.875127
52.372927,4.874948
52.372796,4.874744
52.372652,4.874555
52.372515,4.87442
52.373317,4.874548
52.33418,4.800642
52.334064,4.80093
52.333947,4.801246
52.333808,4.801573
52.333698,4.801883
52.384878,4.908155
52.384885,4.908627
52.384883,4.908416
52.384852,4.90785
52.384764,4.907592
52.384688,4.90739
52.38461,4.907188
52.333861,4.916116
52.333656,4.916259
52.333445,4.916411
52.333422,4.915651
52.333267,4.915782
52.333086,4.916698
52.333225,4.916543
52.354604,4.906514
52.354839,4.906293
52.354422,4.90666
52.35435,4.906811
52.427407,4.861227
52.427261,4.861088
52.427131,4.860949
52.42705,4.860843
52.342086,4.790335
52.342027,4.790569
52.341997,4.79053
52.376133,4.941807
52.376084,4.94123
52.376093,4.941343
52.376109,4.941452
52.376134,4.941697
52.376096,4.941579
52.376119,4.940397
52.366789,4.93985
52.366787,4.940368
52.366781,4.939082
52.366778,4.940128
52.371592,4.904709
52.371549,4.905542
52.371503,4.905546
52.371419,4.90436
52.371252,4.904808
52.371222,4.904859
52.371083,4.904499
52.371404,4.905224
52.378023,4.928062
52.377902,4.928708
52.377822,4.929177
52.334093,4.915925
52.356936,4.904978
52.35692,4.90491
52.356684,4.90509
52.356638,4.905035
52.356429,4.905164
52.351223,4.886337
52.35117,4.8866
52.351055,4.886336
52.350493,4.886602
52.350992,4.886601
52.340775,4.91327
52.373024,4.926093
52.372859,4.925853
52.372701,4.925635
52.353254,4.909504
52.35312,4.909624
52.352895,4.909849
52.352575,4.910121
52.352443,4.910286
52.352704,4.910007
52.352904,4.90973
52.377714,4.992283
52.42069,4.860143
52.420559,4.860152
52.344151,4.913139
52.343899,4.913315
52.343703,4.913426
52.344466,4.913072
52.38675,4.907281
52.38701,4.907144
52.343822,4.845429
52.34355,4.845435
52.375093,4.938379
52.374825,4.938692
52.331886,4.916761
52.375106,4.882365
52.374951,4.883185
52.374757,4.883015
52.368134,4.915616
52.368009,4.915971
52.367848,4.916429
52.421815,4.895127
52.421781,4.894955
52.421706,4.894757
52.421658,4.89453
52.421609,4.894291
52.421565,4.894112
52.351924,4.91074
52.351732,4.91098
52.35169,4.910935
52.35151,4.911151
52.402482,4.901481
52.402357,4.901357
52.402222,4.901209
52.402091,4.901347
52.402024,4.901223
52.401983,4.901565
52.401961,4.901162
52.401905,4.901778
52.401764,4.90135
52.401867,4.901556
52.401839,4.900997
52.401802,4.902054
52.401787,4.900857
52.401755,4.901801
52.401721,4.900818
52.40163,4.901587
52.401609,4.901055
52.401609,4.901897
52.4016,4.90125
52.401601,4.900687
52.401597,4.901508
52.401585,4.90173
52.401592,4.902143
52.401696,4.901055
52.401678,4.901336
52.401721,4.901653
52.401682,4.901969
52.368546,4.899255
52.36835,4.899046
52.367934,4.898578
52.36777,4.898415
52.361799,4.895096
52.361739,4.8955
52.404414,4.902582
52.404434,4.903652
52.404355,4.90349
52.404252,4.902313
52.404249,4.90328
52.403961,4.902746
52.403846,4.90252
52.403709,4.902349
52.403551,4.90226
52.338669,4.910669
52.33857,4.910444
52.338467,4.910193
52.338217,4.909537
52.338101,4.909276
52.340195,4.912234
52.340071,4.911978
52.339959,4.91166
52.339851,4.911381
52.339782,4.91106
52.343188,4.787736
52.376405,4.914591
52.376351,4.914747
52.376425,4.915006
52.376364,4.915005
52.278654,4.958204
52.278789,4.957393
52.278746,4.95792
52.401538,4.901815
52.401493,4.901709
52.401476,4.900934
52.401491,4.902119
52.401456,4.901577
52.401434,4.90201
52.401395,4.901078
52.40138,4.901949
52.401348,4.901793
52.401333,4.901246
52.401285,4.901699
52.401237,4.90144
52.401465,4.901331
52.367306,4.950053
52.367013,4.950598
52.367319,4.950878
52.367095,4.950904
52.367307,4.950415
52.429591,4.862897
52.355737,4.905636
52.355555,4.905748
52.353625,4.907532
52.353467,4.907705
52.353329,4.907844
52.370678,4.944028
52.370645,4.944166
52.370673,4.943679
52.370629,4.9438
52.370706,4.944505
52.381687,4.879817
52.343594,4.792913
52.343441,4.792747
52.34328,4.792602
52.34313,4.79246
52.343113,4.792931
52.343272,4.793064
52.343465,4.793203
52.377925,4.992084
52.377779,4.992214
52.425471,4.859059
52.425345,4.858904
52.425211,4.858779
52.425101,4.858638
52.424979,4.858503
52.424857,4.858385
52.424757,4.85824
52.424613,4.858155
52.371072,4.929029
52.358044,4.904418
52.357766,4.904537
52.357472,4.904668
52.357222,4.904755
52.368396,4.960629
52.368366,4.959659
52.368367,4.959562
52.368369,4.96003
52.368367,4.960832
52.368351,4.960388
52.345472,4.914196
52.345338,4.913963
52.344964,4.913881
52.344815,4.91395
52.344681,4.91403
52.34342,4.9136
52.343231,4.913753
52.343217,4.913677
52.343557,4.913483
52.343023,4.91383
52.364099,4.899321
52.364038,4.899013
52.379061,4.862856
52.3789,4.862911
52.384994,4.888395
52.384535,4.888287
52.384787,4.888388
52.314395,4.995857
52.388342,4.88758
52.388283,4.886636
52.388365,4.888015
52.36675,4.935609
52.366731,4.935393
52.366732,4.935078
52.366722,4.934587
52.366718,4.934794
52.366716,4.9343
52.363492,4.962057
52.363568,4.961774
52.355854,4.90694
52.355626,4.907065
52.355418,4.907192
52.353236,4.907929
52.353134,4.908028
52.353003,4.908204
52.352956,4.908171
52.352781,4.908409
52.352774,4.908333
52.352534,4.908543
52.352531,4.908624
52.352345,4.90869
52.352362,4.908799
52.377482,4.975981
52.377243,4.976345
52.377033,4.976553
52.377559,4.976017
52.373262,4.948055
52.373225,4.947545
52.37317,4.947037
52.278803,4.957019
52.278784,4.956612
52.278794,4.956809
52.278574,4.955884
52.278628,4.956039
52.278735,4.956358
52.278674,4.956184
52.383346,4.963115
52.383139,4.962889
52.381171,4.887061
52.381182,4.887425
52.381096,4.887613
52.381021,4.887339
52.380984,4.887797
52.380883,4.88799
52.380858,4.887632
52.380794,4.888134
52.380706,4.887918
52.38029,4.967265
52.372173,4.882769
52.371636,4.882716
52.403959,4.901971
52.403799,4.90178
52.403663,4.901654
52.403556,4.901559
52.403685,4.902008
52.379351,4.970465
52.379265,4.970392
52.34165,4.914064
52.341645,4.914136
52.341507,4.913927
52.413035,4.941051
52.329575,4.811778
52.329034,4.812272
52.328911,4.812535
52.328783,4.812855
52.343249,5.004105
52.343185,5.004997
52.377955,4.89291
52.377799,4.892745
52.377628,4.892546
52.377609,4.892872
52.377454,4.892721
52.37743,4.892324
52.333728,4.915436
52.333898,4.915325
52.351292,4.909378
52.351303,4.909447
52.351111,4.909563
52.351108,4.909485
52.350904,4.909599
52.350899,4.909685
52.350883,4.90955
52.350733,4.909822
52.350692,4.909751
52.350473,4.909786
52.350679,4.909668
52.428319,4.862278
52.428194,4.862135
52.428056,4.861963
52.42792,4.86182
52.427778,4.861673
52.427646,4.861531
52.427533,4.861405
52.379245,4.887407
52.379158,4.887025
52.379067,4.887258
52.378999,4.886899
52.378924,4.88713
52.378832,4.886728
52.378781,4.886982
52.378631,4.886847
52.378509,4.886726
52.364108,4.910308
52.364068,4.910069
52.364034,4.909851
52.363985,4.90955
52.363926,4.909171
52.366452,4.874528
52.366367,4.874266
52.366314,4.874629
52.366291,4.875557
52.366226,4.87433
52.36622,4.875327
52.366203,4.874708
52.366151,4.875094
52.366139,4.875642
52.366091,4.874437
52.366048,4.875354
52.36595,4.875038
52.365886,4.874789
52.365888,4.874203
52.365823,4.874577
52.365738,4.874263
52.370453,4.871737
52.370419,4.872035
52.370288,4.871761
52.370252,4.872055
52.370125,4.871759
52.370089,4.872095
52.369993,4.871813
52.369942,4.872137
52.369865,4.871851
52.369813,4.872215
52.369733,4.871916
52.369657,4.872287
52.369613,4.871981
52.381071,4.881371
52.380586,4.881057
52.380439,4.880967
52.380278,4.880874
52.341401,4.849237
52.341321,4.849264
52.341224,4.849261
52.341142,4.849253
52.341036,4.849265
52.340965,4.849261
52.340881,4.849332
52.340782,4.849251
52.361867,4.902658
52.361693,4.903924
52.361501,4.903946
52.361368,4.902889
52.361356,4.902967
52.361284,4.904118
52.361266,4.904051
52.361156,4.903016
52.361061,4.904142
52.361019,4.903065
52.361866,4.903824
52.36481,4.904055
52.364767,4.903813
52.364724,4.903552
52.364674,4.903341
52.364639,4.903132
52.364589,4.902889
52.369618,4.899819
52.368922,4.899675
52.368767,4.899498
52.365681,4.879115
52.365533,4.879213
52.365357,4.879296
52.37824,4.89097
52.378072,4.89109
52.37805,4.890796
52.377873,4.890646
52.377766,4.89081
52.377615,4.890408
52.377407,4.890215
52.361658,4.858276
52.361587,4.857997
52.358025,4.895009
52.358001,4.895388
52.357982,4.895753
52.357964,4.896083
52.363845,4.908867
52.363808,4.907757
52.363809,4.908674
52.363769,4.907542
52.363778,4.90847
52.363728,4.908212
52.363668,4.907877
52.363612,4.907578
52.362178,4.859816
52.362119,4.859475
52.362042,4.85915
52.362054,4.85989
52.36198,4.859612
52.361978,4.858873
52.361918,4.859346
52.361907,4.858596
52.361865,4.858452
52.361852,4.859079
52.361794,4.858805
52.330369,4.813
52.365871,4.878973
52.36576,4.879059
52.375288,4.902
52.375126,4.90157
52.374837,4.901413
52.374709,4.901708
52.365698,4.908635
52.365605,4.908189
52.365554,4.907895
52.365496,4.907574
52.365444,4.90735
52.363122,4.904923
52.36316,4.904244
52.3632,4.904471
52.362996,4.90425
52.363185,4.905259
52.363219,4.905452
52.363252,4.90565
52.363253,4.904735
52.363296,4.905016
52.36335,4.905317
52.361837,4.85832
52.377219,4.86947
52.377115,4.869506
52.376918,4.869549
52.376734,4.869627
52.376572,4.869684
52.376396,4.869766
52.378679,4.886585
52.378547,4.886463
52.378372,4.886304
52.378357,4.886583
52.369885,4.898544
52.369825,4.89886
52.369761,4.899211
52.362753,4.908686
52.362706,4.908394
52.362644,4.908115
52.370615,4.903423
52.370524,4.903184
52.370415,4.902939
52.370285,4.902647
52.373683,4.925483
52.377292,4.885326
52.377272,4.885609
52.377146,4.885178
52.377162,4.88549
52.377031,4.885379
52.376912,4.885274
52.376767,4.88513
52.374218,4.87842
52.381606,4.886697
52.381472,4.886929
52.381394,4.88667
52.381352,4.887138
52.381252,4.887309
52.38123,4.886963
52.381306,4.886813
52.37757,4.86933
52.377411,4.869384
52.377298,4.869443
52.377359,4.892254
52.377246,4.892122
52.377228,4.892474
52.376812,4.892022
52.376611,4.891809
52.376451,4.891642
52.359954,4.893203
52.359935,4.893461
52.359913,4.893778
52.359902,4.894083
52.35986,4.894662
52.378284,4.893266
52.378133,4.893095
52.378023,4.892997
52.377976,4.89327
52.377793,4.893081
52.381756,4.881806
52.381581,4.88169
52.381437,4.881599
52.381267,4.881488
52.358505,4.905833
52.358302,4.905889
52.340599,4.912978
52.340397,4.912617
52.340271,4.912389
52.340239,4.912436
52.340386,4.912707
52.378267,4.888444
52.378284,4.888782
52.378154,4.888666
52.3781,4.888289
52.37796,4.888489
52.37778,4.888316
52.38018,4.887973
52.380086,4.888171
52.38003,4.88782
52.379959,4.888071
52.379878,4.887685
52.379811,4.887935
52.379718,4.887532
52.379557,4.887371
52.379545,4.887679
52.379388,4.887541
52.379357,4.887203
52.358292,4.893235
52.358289,4.893453
52.358281,4.893732
52.358239,4.894297
52.358219,4.894575
52.358118,4.893254
52.358105,4.893542
52.358081,4.893924
52.358067,4.894254
52.358251,4.893987
52.358064,4.894583
52.374951,4.902931
52.374916,4.903445
52.374788,4.903398
52.374708,4.903521
52.374677,4.902828
52.374529,4.902797
52.362419,4.86143
52.362333,4.861103
52.36226,4.860758
52.362108,4.898507
52.362015,4.898029
52.370964,4.871832
52.370899,4.872068
52.370777,4.871774
52.370723,4.87205
52.370618,4.871733
52.370583,4.872029
52.39986,4.900027
52.370945,4.867808
52.370894,4.868147
52.370745,4.868269
52.370811,4.867891
52.370658,4.868004
52.371058,4.868044
52.379125,4.880137
52.378858,4.879963
52.378687,4.879863
52.378548,4.879767
52.378385,4.879649
52.378203,4.879552
52.378069,4.879457
52.377893,4.879351
52.377613,4.877738
52.369904,4.927168
52.381038,4.879921
52.380864,4.879808
52.380685,4.879697
52.380549,4.879608
52.380335,4.879476
52.391916,4.938161
52.391797,4.938379
52.383068,4.882639
52.382923,4.882546
52.382747,4.882433
52.382579,4.882337
52.38243,4.882231
52.382298,4.882158
52.382177,4.882073
52.380133,4.879353
52.379634,4.879028
52.379449,4.878878
52.379326,4.880263
52.362891,4.863344
52.380087,4.880743
52.379877,4.880614
52.379707,4.880507
52.379542,4.8804
52.379399,4.880327
52.383354,4.883569
52.383206,4.883822
52.379038,4.878638
52.378744,4.878461
52.358054,4.897215
52.358046,4.897501
52.358049,4.897824
52.35794,4.896459
52.357921,4.896761
52.357902,4.897053
52.357898,4.897311
52.357875,4.897573
52.357867,4.897798
52.361894,4.897331
52.361835,4.897022
52.361802,4.897704
52.361779,4.896764
52.361764,4.897472
52.361747,4.896523
52.361705,4.897166
52.36164,4.896811
52.361594,4.896576
52.372864,4.872311
52.372802,4.872059
52.372701,4.872297
52.372656,4.872074
52.372614,4.871834
52.284501,5.062297
52.288059,5.071004
52.287931,5.070857
52.287802,5.070645
52.384342,4.887945
52.395088,4.904712
52.394882,4.904823
52.394855,4.905266
52.395085,4.905056
52.395186,4.904827
52.394992,4.904941
52.394956,4.904635
52.429564,4.978553
52.429518,4.977824
52.429606,4.978082
52.429861,4.97887
52.365066,4.901064
52.365513,4.901883
52.365031,4.902146
52.364905,4.901143
52.364894,4.901084
52.365745,4.901834
52.365615,4.901903
52.365028,4.901021
52.316131,5.057137
52.333271,5.020805
52.333284,5.019921
52.33327,5.020253
52.333285,5.019707
52.333261,5.021098
52.333274,5.020555
52.309535,5.051477
52.309568,5.052112
52.309561,5.051842
52.30959,5.052889
52.309578,5.052702
52.310159,5.051969
52.310247,5.052851
52.309579,5.052408
52.310209,5.051911
52.296187,5.069646
52.296135,5.070341
52.296148,5.07014
52.296199,5.068939
52.296202,5.069276
52.29618,5.069914
52.285615,4.796814
52.285514,4.796537
52.28522,4.796497
52.420445,4.851467
52.420607,4.851468
52.420559,4.851469
52.330843,4.918556
52.330972,4.918434
52.330706,4.918664
52.331065,4.918343
52.417137,4.80658
52.417253,4.805923
52.416951,4.806228
52.417146,4.805805
52.417168,4.806732
52.417085,4.805905
52.38454,4.90698
52.36705,4.95249
52.367296,4.952558
52.429053,4.887125
52.428974,4.886911
52.273921,4.762038
52.273988,4.762993
52.274108,4.762753
52.274115,4.761844
52.281139,4.781283
52.408615,4.900555
52.408941,4.900679
52.408774,4.9006
52.40925,4.90081
52.409113,4.900755
52.314038,5.052204
52.313648,5.05257
52.32554,4.952269
52.365042,4.896787
52.275729,4.765821
52.289772,4.789741
52.289694,4.789852
52.284731,5.062983
52.362394,4.890731
52.362436,4.890456
52.362294,4.890233
52.362354,4.891091
52.36232,4.891374
52.335521,4.914184
52.425305,4.838944
52.422105,4.797778
52.421968,4.798001
52.295985,5.066706
52.296093,5.067187
52.29574,5.080072
52.4316,4.794748
52.431537,4.794702
52.309626,5.054667
52.309772,5.05594
52.30965,5.055138
52.309673,5.055362
52.30964,5.054928
52.333224,5.023102
52.333239,5.022851
52.297567,5.077692
52.29747,5.078036
52.297551,5.076843
52.297587,5.07707
52.297582,5.077324
52.297375,5.078206
52.411602,4.901847
52.411285,4.901705
52.411436,4.901773
52.41216,4.90186
52.31469,4.816605
52.314437,4.816639
52.314239,4.816697
52.424673,4.850148
52.424798,4.850721
52.424755,4.850023
52.424808,4.851207
52.370397,4.946481
52.283565,4.781941
52.28333,4.781846
52.387397,4.75177
52.387677,4.752041
52.387797,4.752213
52.387514,4.751866
52.314939,5.052706
52.314771,5.052438
52.314615,5.052249
52.31437,5.052121
52.314208,5.052125
52.314476,5.052181
52.315018,5.052882
52.279657,4.780915
52.279282,4.781524
52.311615,5.057496
52.311724,5.057165
52.312068,5.056156
52.311977,5.056314
52.311865,5.05658
52.311796,5.056861
52.311422,5.057634
52.41773,4.806236
52.4176,4.807096
52.3313,4.918161
52.331435,4.917986
52.331567,4.917879
52.331217,4.917372
52.331141,4.918254
52.331352,4.917242
52.331566,4.917777
52.310349,5.052847
52.405481,4.884553
52.328994,4.925871
52.329159,4.925738
52.291536,4.91796
52.291949,4.917748
52.292156,4.917629
52.291703,4.917876
52.329283,5.064384
52.328798,5.064344
52.329113,5.064269
52.315961,5.056492
52.394654,4.905364
52.394736,4.905182
52.429912,4.978979
52.429968,4.979157
52.370586,4.875342
52.371058,4.875019
52.370885,4.875109
52.37069,4.875129
52.371458,4.87488
